Date,Hour,Temperature_C,Wind_Speed_kmh,MW,Total_Emissions,Carbon_Intensity_g_kWh
2024-08-24,1,15.2,6.1,15792,814000.0,51.545086119554206
2024-08-24,2,14.6,5.9,15642,834090.0,53.32374376678174
2024-08-24,3,13.9,5.4,15146,659650.0,43.55275320216559
2024-08-24,4,13.0,8.6,14981,555770.0,37.09832454442294
2024-08-24,5,12.9,7.9,14904,573900.0,38.506441223832525
2024-08-24,6,12.7,7.2,14962,645440.0,43.13861783184066
2024-08-24,7,13.2,6.2,15329,661120.0,43.12871028769
2024-08-24,8,15.9,5.9,15959,810750.0,50.80205526662071
2024-08-24,9,17.9,3.1,16458,1018660.0,61.89451938267104
2024-08-24,10,20.0,4.9,17144,1263170.0,73.68000466635557
2024-08-24,11,21.6,6.4,17663,1493960.0,84.58132820019249
2024-08-24,12,22.7,10.5,18618,1883020.0,101.13975722419164
2024-08-24,13,23.2,12.3,18880,1979060.0,104.82309322033899
2024-08-24,14,23.8,13.8,19736,2248560.0,113.9319010944467
2024-08-24,15,24.1,14.6,20378,2343620.0,115.00736087937972
2024-08-24,16,24.2,15.3,20820,2459750.0,118.14361191162344
2024-08-24,17,24.2,15.0,20659,2488660.0,120.46372041241105
2024-08-24,18,24.0,14.3,20594,2569510.0,124.76983587452656
2024-08-24,19,23.2,11.9,20401,2521030.0,123.57384441939121
2024-08-24,20,22.3,11.6,20304,2432340.0,119.79609929078015
2024-08-24,21,20.8,6.9,19798,2375990.0,120.01161733508435
2024-08-24,22,20.8,10.5,19439,2250550.0,115.77498842533052
2024-08-24,23,20.1,7.6,18427,1928620.0,104.66272317794541
2024-08-24,24,18.4,4.7,17255,1472650.0,85.34627644161112
2024-08-25,1,17.7,7.1,16210,1099150.0,67.8069093152375
2024-08-25,2,17.2,7.1,15731,1081020.0,68.71908969550569
2024-08-25,3,17.1,7.6,15518,1029080.0,66.31524681015595
2024-08-25,4,15.8,7.9,15252,875710.0,57.41607658012064
2024-08-25,5,15.4,6.9,15267,866890.0,56.78194799240191
2024-08-25,6,15.7,4.5,15132,844350.0,55.79896907216495
2024-08-25,7,16.2,5.1,15332,903640.0,58.93816853639447
2024-08-25,8,18.2,7.3,16046,1060680.0,66.10245544060825
2024-08-25,9,20.9,4.9,17223,1419970.0,82.4461475933345
2024-08-25,10,23.1,2.2,18160,1819810.0,100.20980176211454
2024-08-25,11,24.5,1.4,19205,2254440.0,117.3881801614163
2024-08-25,12,25.0,5.8,19742,2466120.0,124.91743491034343
2024-08-25,13,25.0,9.4,19966,2445050.0,122.46068316137433
2024-08-25,14,24.5,10.8,20332,2535210.0,124.69063545150502
2024-08-25,15,25.2,10.5,20566,2545500.0,123.77224545366138
2024-08-25,16,25.2,10.4,20778,2414450.0,116.20223313119645
2024-08-25,17,24.9,8.0,20667,2527760.0,122.30899501620942
2024-08-25,18,24.8,4.4,20180,2384710.0,118.17195242814668
2024-08-25,19,24.0,3.5,19819,2274980.0,114.78782986023512
2024-08-25,20,21.4,6.2,19307,2053750.0,106.37333609571658
2024-08-25,21,22.4,4.1,18998,2150560.0,113.19928413517212
2024-08-25,22,20.5,5.5,18600,2044720.0,109.93118279569893
2024-08-25,23,21.4,3.0,18083,1857540.0,102.72299950229497
2024-08-25,24,18.9,4.9,17444,1675110.0,96.02786058243522
2024-08-26,1,18.4,4.4,16885,1470080.0,87.06425821735267
2024-08-26,2,18.0,5.4,16364,1298090.0,79.32595942312393
2024-08-26,3,17.2,5.0,16276,1304950.0,80.17633325141313
2024-08-26,4,16.6,4.6,16364,1374530.0,83.99718895135663
2024-08-26,5,16.2,2.9,16723,1538680.0,92.00980685283741
2024-08-26,6,16.4,1.4,17612,1904190.0,108.1188962071315
2024-08-26,7,17.4,1.8,18397,2171240.0,118.02141653530467
2024-08-26,8,19.3,5.0,18664,2216280.0,118.74624946420917
2024-08-26,9,21.4,3.6,18879,2229370.0,118.08729275915037
2024-08-26,10,23.4,3.6,19885,2705640.0,136.06437012823736
2024-08-26,11,24.5,6.5,20695,2917240.0,140.96351775791254
2024-08-26,12,25.0,9.0,21371,3089930.0,144.58518553179542
2024-08-26,13,25.3,10.8,21394,3132130.0,146.40226231653736
2024-08-26,14,25.6,10.8,21347,3098200.0,145.13514779594323
2024-08-26,15,25.6,9.4,21712,3141090.0,144.67068901989683
2024-08-26,16,25.7,8.7,21701,3091300.0,142.449656697848
2024-08-26,17,25.8,11.5,21946,3147850.0,143.43616148728697
2024-08-26,18,25.4,10.0,21422,3037080.0,141.77387732237887
2024-08-26,19,24.2,7.6,21397,3014110.0,140.86600925363368
2024-08-26,20,22.1,7.3,21239,2994580.0,140.99439709967513
2024-08-26,21,21.6,7.4,20539,2927970.0,142.55659963970982
2024-08-26,22,21.5,10.8,19781,2542990.0,128.55720135483546
2024-08-26,23,21.0,6.3,18966,2207340.0,116.38405567858273
2024-08-26,24,19.8,7.9,18258,1900910.0,104.11381312301457
2024-08-27,1,19.4,7.7,18038,1808670.0,100.26998558598514
2024-08-27,2,19.4,7.9,17803,1672910.0,93.96787058360951
2024-08-27,3,20.7,6.4,17476,1549460.0,88.66216525520714
2024-08-27,4,21.2,3.9,17428,1624430.0,93.20805600183613
2024-08-27,5,20.8,6.0,17733,1730020.0,97.55935261941013
2024-08-27,6,19.0,7.6,18671,2103100.0,112.63992287504686
2024-08-27,7,19.0,7.5,19395,2238130.0,115.3972673369425
2024-08-27,8,21.1,4.2,20152,2535390.0,125.81331877729258
2024-08-27,9,23.3,4.8,20567,2621690.0,127.4707054991005
2024-08-27,10,23.8,10.6,21179,2939210.0,138.77945134331176
2024-08-27,11,24.7,11.7,21571,3003400.0,139.23322979926755
2024-08-27,12,25.8,13.0,21509,2691790.0,125.1471477056116
2024-08-27,13,26.9,13.4,21374,2559210.0,119.73472443155235
2024-08-27,14,28.0,14.1,21875,2718090.0,124.25554285714286
2024-08-27,15,27.9,13.4,22458,2761670.0,122.97043369845935
2024-08-27,16,28.0,10.0,22170,2711410.0,122.30085701398286
2024-08-27,17,29.0,13.6,22374,2937240.0,131.27916331456154
2024-08-27,18,29.4,11.9,22780,3120070.0,136.96532045654084
2024-08-27,19,28.4,9.1,21703,2691300.0,124.00589780214717
2024-08-27,20,26.9,8.9,22192,3045740.0,137.2449531362653
2024-08-27,21,24.0,9.4,21439,2827060.0,131.86529222445077
2024-08-27,22,23.1,2.6,21114,2716510.0,128.65918348015535
2024-08-27,23,22.9,9.4,20136,2330880.0,115.75685339690108
2024-08-27,24,22.6,8.4,19527,2386530.0,122.21693040405593
2024-08-28,1,23.0,12.2,19494,2400650.0,123.14814814814815
2024-08-28,2,23.1,11.6,18903,2091460.0,110.64169708511876
2024-08-28,3,22.8,7.9,18483,1968960.0,106.5281610128226
2024-08-28,4,22.1,5.9,18104,1809710.0,99.96188687582854
2024-08-28,5,22.0,8.7,18357,1882930.0,102.57286048918668
2024-08-28,6,21.1,9.3,19014,2096120.0,110.24087514463027
2024-08-28,7,19.8,8.0,19723,2216050.0,112.35866754550524
2024-08-28,8,19.6,10.3,20431,2550770.0,124.8480250599579
2024-08-28,9,22.7,4.6,20849,2879220.0,138.09870977025278
2024-08-28,10,23.4,3.9,20895,2882650.0,137.95884182818855
2024-08-28,11,23.4,4.1,21040,2868440.0,136.33269961977186
2024-08-28,12,24.1,6.4,20231,2754270.0,136.14107063417526
2024-08-28,13,22.6,18.4,20680,2845930.0,137.61750483558995
2024-08-28,14,21.9,18.0,20681,2848380.0,137.72931676417969
2024-08-28,15,21.7,17.7,20738,2772430.0,133.6883981097502
2024-08-28,16,20.7,16.6,20125,2268220.0,112.70658385093168
2024-08-28,17,20.6,14.3,20185,2277990.0,112.85558583106267
2024-08-28,18,20.2,12.0,20361,2326040.0,114.23996856735917
2024-08-28,19,19.9,10.9,20570,2433080.0,118.28293631502187
2024-08-28,20,19.5,10.9,20841,2635620.0,126.46322153447531
2024-08-28,21,18.7,11.2,20399,2692560.0,131.99470562282465
2024-08-28,22,18.4,10.7,19922,2449000.0,122.92942475655055
2024-08-28,23,18.2,11.3,18899,1993790.0,105.49711624953702
2024-08-28,24,18.1,11.8,17733,1626140.0,91.70134776969492
2024-08-29,1,18.0,10.6,17010,1419290.0,83.43856554967667
2024-08-29,2,17.8,10.5,16606,1271520.0,76.56991448873902
2024-08-29,3,17.6,11.8,16401,1193640.0,72.77848911651729
2024-08-29,4,17.3,11.0,16616,1319630.0,79.4192344727973
2024-08-29,5,17.3,11.3,16873,1449880.0,85.92899899247318
2024-08-29,6,17.2,11.8,17505,1611390.0,92.05312767780634
2024-08-29,7,16.9,11.9,18394,1943620.0,105.66597803631619
2024-08-29,8,17.2,11.8,19203,2355830.0,122.68031036817165
2024-08-29,9,18.0,9.8,19598,2592430.0,132.28033472803347
2024-08-29,10,18.5,10.8,19810,2647740.0,133.65673902069662
2024-08-29,11,18.6,12.0,19955,2650920.0,132.84490102731144
2024-08-29,12,19.3,12.0,20232,2703350.0,133.61753657572163
2024-08-29,13,19.6,12.6,20116,2798900.0,139.13799960230662
2024-08-29,14,19.5,13.0,20353,2801290.0,137.63523804844493
2024-08-29,15,20.1,11.8,20787,2800710.0,134.7337278106509
2024-08-29,16,19.4,10.2,20989,2855130.0,136.02982514650532
2024-08-29,17,19.9,9.2,21018,2849560.0,135.57712436958798
2024-08-29,18,20.0,7.8,21048,2771870.0,131.6927974154314
2024-08-29,19,19.5,7.2,20961,2788260.0,133.02132531844856
2024-08-29,20,17.9,4.5,20979,2830910.0,134.9401782735116
2024-08-29,21,17.5,5.5,20522,2631090.0,128.20826430172497
2024-08-29,22,17.1,6.4,20120,2380850.0,118.33250497017893
2024-08-29,23,16.7,5.3,18854,1763210.0,93.51914713058237
2024-08-29,24,16.6,6.6,17665,1273980.0,72.11887913954146
2024-08-30,1,16.3,6.2,17023,1066340.0,62.641132585325735
2024-08-30,2,16.1,5.6,16652,860480.0,51.674273360557294
2024-08-30,3,15.6,5.4,16337,808600.0,49.49501132398849
2024-08-30,4,15.8,5.6,16100,850830.0,52.84658385093168
2024-08-30,5,15.7,8.0,16544,1037000.0,62.68133462282398
2024-08-30,6,15.4,9.4,17595,1425050.0,80.99175902244956
2024-08-30,7,15.7,10.3,18160,1628860.0,89.69493392070484
2024-08-30,8,17.7,12.0,18936,2049800.0,108.24883819180397
2024-08-30,9,19.7,10.2,19509,2405880.0,123.32154390281408
2024-08-30,10,20.7,9.7,19617,2409310.0,122.81745424886579
2024-08-30,11,21.7,7.3,20037,2516130.0,125.57418775265758
2024-08-30,12,22.6,6.1,20046,2475460.0,123.48897535667963
2024-08-30,13,23.5,9.8,20395,2546970.0,124.8820789409169
2024-08-30,14,23.5,12.1,20529,2588650.0,126.09722831116956
2024-08-30,15,23.8,10.7,21522,2654680.0,123.34727255831243
2024-08-30,16,24.0,9.2,21888,2695870.0,123.16657529239767
2024-08-30,17,24.0,8.6,22206,2813560.0,126.70269296586508
2024-08-30,18,23.4,11.5,22091,2817480.0,127.53972205875696
2024-08-30,19,22.4,9.7,20853,2352960.0,112.83556322831247
2024-08-30,20,21.4,8.3,20988,2386280.0,113.69735086716219
2024-08-30,21,21.2,9.7,20574,2284360.0,111.03139885292116
2024-08-30,22,20.7,5.8,20362,2430870.0,119.38267360770062
2024-08-30,23,20.8,7.3,19802,2363250.0,119.34400565599434
2024-08-30,24,20.9,14.7,18980,2164100.0,114.0200210748156
2024-08-31,1,21.6,13.8,17754,1529920.0,86.17325673087755
2024-08-31,2,21.7,17.0,16683,1058540.0,63.450218785590124
2024-08-31,3,21.6,14.1,16405,983080.0,59.92563242913746
2024-08-31,4,21.0,6.6,16049,859110.0,53.53043803352234
2024-08-31,5,20.5,4.0,15994,1128610.0,70.56458672002
2024-08-31,6,20.2,5.6,16377,1403500.0,85.6994565549246
2024-08-31,7,20.2,7.1,16789,1598520.0,95.21234141402108
2024-08-31,8,21.1,8.9,17429,2015630.0,115.64805783464341
2024-08-31,9,20.2,8.9,18292,2353940.0,128.68685764268534
2024-08-31,10,21.8,13.7,18505,2501920.0,135.2023777357471
2024-08-31,11,23.4,10.9,18914,2571500.0,135.95749180501215
2024-08-31,12,25.3,7.7,19121,2591590.0,135.53632132210657
2024-08-31,13,26.5,6.5,19061,2455860.0,128.84213839777556
2024-08-31,14,27.1,5.9,19184,2412620.0,125.76209341117598
2024-08-31,15,27.2,6.5,19435,2386770.0,122.80782094160021
2024-08-31,16,26.6,10.7,20140,2567580.0,127.4865938430983
2024-08-31,17,25.6,13.9,20083,2582860.0,128.60927152317882
2024-08-31,18,25.0,10.6,19831,2530920.0,127.62442640310624
2024-08-31,19,24.4,6.3,19565,2495090.0,127.5282392026578
2024-08-31,20,23.2,8.7,19381,2243200.0,115.74222176358289
2024-08-31,21,21.1,6.9,19392,2309840.0,119.11303630363037
2024-08-31,22,19.4,5.9,18996,2161370.0,113.78026953042746
2024-08-31,23,18.6,6.4,18324,1742420.0,95.08950010914647
2024-08-31,24,17.9,7.8,17468,1502110.0,85.9920998397069
2024-09-01,1,17.5,8.0,16708,1240820.0,74.26502274359588
2024-09-01,2,17.3,7.3,15965,970340.0,60.77920450986533
2024-09-01,3,17.4,9.1,15662,560210.0,35.76873962456902
2024-09-01,4,17.9,10.6,15636,536690.0,34.32399590688156
2024-09-01,5,18.2,11.7,15629,590100.0,37.75673427602534
2024-09-01,6,18.3,13.2,15842,648900.0,40.960737280646384
2024-09-01,7,18.2,13.0,15903,747390.0,46.9967930579136
2024-09-01,8,19.2,12.9,16832,808150.0,48.012713878327
2024-09-01,9,21.4,13.9,17808,1082060.0,60.7625786163522
2024-09-01,10,23.7,22.5,18823,1454090.0,77.25070392604792
2024-09-01,11,24.4,23.7,18851,1595910.0,84.65916927483953
2024-09-01,12,24.1,22.9,19322,1796810.0,92.99296139116034
2024-09-01,13,25.2,19.3,19552,1841890.0,94.20468494271685
2024-09-01,14,25.6,19.4,19601,1761070.0,89.84592622825366
2024-09-01,15,25.4,19.4,19661,1719420.0,87.45333401149483
2024-09-01,16,24.7,21.0,19966,1619950.0,81.13543023139337
2024-09-01,17,23.7,21.4,20733,1852210.0,89.33632373510828
2024-09-01,18,22.2,21.3,20793,1957560.0,94.1451450007214
2024-09-01,19,21.1,16.9,20366,2008520.0,98.62123146420505
2024-09-01,20,19.5,16.1,19922,2011460.0,100.96677040457786
2024-09-01,21,18.2,18.7,19267,1862500.0,96.66787771837858
2024-09-01,22,17.0,15.7,18191,1342270.0,73.78758726842945
2024-09-01,23,16.1,14.7,16751,886410.0,52.916840785624736
2024-09-01,24,15.6,15.0,15876,605030.0,38.109725371630134
2024-09-02,1,15.0,15.0,15334,288370.0,18.80592148167471
2024-09-02,2,14.5,16.1,14743,178710.0,12.121684867394697
2024-09-02,3,14.0,15.8,14807,172590.0,11.655973526034984
2024-09-02,4,13.7,15.5,14930,171610.0,11.49430676490288
2024-09-02,5,13.3,15.0,14878,171610.0,11.534480440919479
2024-09-02,6,12.9,14.3,14953,171820.0,11.490670768407677
2024-09-02,7,12.6,14.1,14480,172550.0,11.916436464088397
2024-09-02,8,13.5,13.8,15106,186670.0,12.357341453726995
2024-09-02,9,14.5,16.4,15651,284310.0,18.16561242093157
2024-09-02,10,15.4,17.6,15793,408490.0,25.865256759323753
2024-09-02,11,16.6,18.1,16194,511540.0,31.58824255897246
2024-09-02,12,17.7,17.5,16312,592390.0,36.31620892594409
2024-09-02,13,18.6,17.1,16331,710480.0,43.5049905088482
2024-09-02,14,19.3,17.8,16492,911870.0,55.29165656075673
2024-09-02,15,19.6,19.6,16941,1140700.0,67.33368750368928
2024-09-02,16,19.7,20.3,17584,1191660.0,67.76956323930847
2024-09-02,17,19.2,20.3,18630,1323470.0,71.03972088030059
2024-09-02,18,18.3,20.3,19207,1682150.0,87.58004894049044
2024-09-02,19,16.9,17.0,19305,1973210.0,102.21238021238021
2024-09-02,20,15.4,11.4,19100,1904120.0,99.69214659685863
2024-09-02,21,14.4,11.3,18602,1913920.0,102.88786152026664
2024-09-02,22,13.5,10.9,17183,1298480.0,75.56771227375894
2024-09-02,23,12.8,12.2,15631,894260.0,57.210671102296715
2024-09-02,24,12.2,13.3,14966,524010.0,35.01336362421489
2024-09-03,1,11.8,12.4,14482,307340.0,21.22220687750311
2024-09-03,2,11.4,11.3,14471,289210.0,19.98548821781494
2024-09-03,3,10.9,10.2,14428,306360.0,21.233712226226782
2024-09-03,4,10.5,9.4,14560,414160.0,28.445054945054945
2024-09-03,5,10.1,9.2,14619,579290.0,39.62582940009577
2024-09-03,6,9.9,8.7,15591,809100.0,51.89532422551472
2024-09-03,7,9.7,7.4,16345,1022740.0,62.572040379320896
2024-09-03,8,11.4,7.6,16740,1165330.0,69.61350059737157
2024-09-03,9,14.5,7.6,16289,1006570.0,61.794462520719506
2024-09-03,10,17.7,5.1,16585,1049870.0,63.3023816701839
2024-09-03,11,19.5,7.2,16775,1060370.0,63.211326378539496
2024-09-03,12,20.3,10.0,17366,1278420.0,73.61626166071635
2024-09-03,13,20.7,13.6,17491,1321050.0,75.52741409867932
2024-09-03,14,21.0,13.6,17706,1404320.0,79.31322715463685
2024-09-03,15,21.0,12.5,17963,1539590.0,85.70895730111897
2024-09-03,16,20.8,13.9,18857,1768420.0,93.78055894362836
2024-09-03,17,21.5,19.7,19619,2007050.0,102.30134053723431
2024-09-03,18,20.9,15.1,20254,2152060.0,106.25357953984398
2024-09-03,19,19.7,17.0,20452,2247610.0,109.89683160571093
2024-09-03,20,18.8,13.6,19943,2085910.0,104.59359173644889
2024-09-03,21,17.8,8.8,19553,1992320.0,101.89331560374367
2024-09-03,22,16.7,7.0,18280,1574380.0,86.1258205689278
2024-09-03,23,15.1,6.2,16670,1043220.0,62.58068386322736
2024-09-03,24,14.1,5.4,15918,806830.0,50.686644050760144
2024-09-04,1,13.6,5.0,15175,544530.0,35.8833607907743
2024-09-04,2,12.8,4.7,14345,486190.0,33.89264552108749
2024-09-04,3,11.8,3.7,14723,486190.0,33.022481831148546
2024-09-04,4,11.7,3.2,15031,536660.0,35.70354600492316
2024-09-04,5,11.7,1.5,15750,646420.0,41.04253968253968
2024-09-04,6,12.1,1.8,16587,898280.0,54.15566407427504
2024-09-04,7,12.1,1.8,17449,1126620.0,64.56645079947275
2024-09-04,8,14.3,4.0,17096,1053180.0,61.60388394946186
2024-09-04,9,16.9,2.9,17264,1160210.0,67.20400834105654
2024-09-04,10,18.8,2.4,17809,1350170.0,75.81391431298782
2024-09-04,11,20.1,4.7,17793,1366610.0,76.80604732198056
2024-09-04,12,21.2,7.2,18049,1423020.0,78.84204111031082
2024-09-04,13,21.8,9.4,18307,1594430.0,87.09400775659584
2024-09-04,14,22.3,10.2,19101,1929650.0,101.02350662268991
2024-09-04,15,22.8,10.9,19983,2195750.0,109.88089876394936
2024-09-04,16,23.1,10.5,20724,2371600.0,114.43736730360934
2024-09-04,17,23.2,8.7,21451,2651390.0,123.60216306932078
2024-09-04,18,22.7,7.4,20945,2504790.0,119.58892337073287
2024-09-04,19,21.1,10.9,20528,2241200.0,109.17770849571318
2024-09-04,20,19.6,11.6,19776,1815390.0,91.79763349514563
2024-09-04,21,19.3,10.6,19359,1388240.0,71.710315615476
2024-09-04,22,19.3,11.3,18512,1088300.0,58.78889369057909
2024-09-04,23,19.1,10.6,17183,773230.0,44.999709014723855
2024-09-04,24,18.7,8.2,16886,638700.0,37.824233092502666
2024-09-05,1,18.6,7.6,16370,450940.0,27.546731826511913
2024-09-05,2,18.3,9.2,16185,381330.0,23.56070435588508
2024-09-05,3,18.0,9.7,16091,380840.0,23.667888881983718
2024-09-05,4,17.6,8.4,16091,411710.0,25.586352619476727
2024-09-05,5,17.3,8.0,16685,587590.0,35.216661672160626
2024-09-05,6,17.0,7.7,17550,840980.0,47.91908831908832
2024-09-05,7,16.4,6.5,18052,1002490.0,55.53345889652116
2024-09-05,8,18.0,8.2,17820,1002670.0,56.2665544332211
2024-09-05,9,19.1,7.3,17805,1163420.0,65.3423195731536
2024-09-05,10,20.2,9.4,18367,1445830.0,78.71889802362934
2024-09-05,11,21.0,10.5,18906,1665040.0,88.06939595895483
2024-09-05,12,21.7,12.7,19476,1884500.0,96.76011501334976
2024-09-05,13,22.4,13.9,19788,1972210.0,99.6669698807358
2024-09-05,14,23.3,14.3,20330,2214020.0,108.90408263649779
2024-09-05,15,24.0,14.1,20699,2347630.0,113.417556403691
2024-09-05,16,24.2,15.3,21548,2578850.0,119.67932058659737
2024-09-05,17,23.3,17.1,21950,2686740.0,122.40273348519362
2024-09-05,18,22.3,15.7,21725,2569630.0,118.27986191024166
2024-09-05,19,21.2,13.7,22045,2590180.0,117.4951236107961
2024-09-05,20,20.1,11.3,21488,2170830.0,101.02522338049144
2024-09-05,21,18.8,7.2,20932,1827090.0,87.28692910376458
2024-09-05,22,18.3,8.3,19949,1444370.0,72.40312797633966
2024-09-05,23,18.8,7.3,18902,965250.0,51.06602475928473
2024-09-05,24,17.9,7.9,17593,577910.0,32.84886034218155
2024-09-06,1,19.1,10.1,16864,320220.0,18.98837760910816
2024-09-06,2,19.4,12.1,16627,324780.0,19.533289228363504
2024-09-06,3,19.6,13.2,16449,425200.0,25.849595720104567
2024-09-06,4,19.3,12.2,16233,520600.0,32.070473726359886
2024-09-06,5,19.6,14.4,16174,816310.0,50.47050822307407
2024-09-06,6,19.4,14.3,17373,1266130.0,72.87918033730502
2024-09-06,7,19.1,11.8,18527,1822280.0,98.35807200302261
2024-09-06,8,19.9,14.3,18954,1983740.0,104.66075762372058
2024-09-06,9,21.0,17.0,19183,1932690.0,100.75014335609654
2024-09-06,10,21.8,15.8,19500,1900780.0,97.47589743589744
2024-09-06,11,22.7,11.8,20254,2188580.0,108.05668016194332
2024-09-06,12,22.7,12.1,20893,2417710.0,115.71866175274015
2024-09-06,13,24.1,14.7,20954,2431460.0,116.03798797365658
2024-09-06,14,22.6,18.8,21187,2502510.0,118.11535375466087
2024-09-06,15,21.5,18.4,20831,2105640.0,101.08204118861312
2024-09-06,16,20.9,6.2,20971,2029200.0,96.7621954127128
2024-09-06,17,20.6,12.7,21233,2212860.0,104.21796260537842
2024-09-06,18,19.8,11.8,21325,2240640.0,105.07104337631887
2024-09-06,19,18.6,15.6,20897,2148730.0,102.82480738862037
2024-09-06,20,17.3,18.7,20800,2204140.0,105.96826923076924
2024-09-06,21,15.5,19.8,20103,2110860.0,105.00223847186987
2024-09-06,22,14.7,20.9,18735,1643980.0,87.7491326394449
2024-09-06,23,14.4,18.5,17630,1263220.0,71.65173000567215
2024-09-06,24,13.8,19.2,16651,861400.0,51.732628670950696
2024-09-07,1,13.7,18.2,16434,752780.0,45.806255324327616
2024-09-07,2,13.6,17.3,15624,414650.0,26.539298515104967
2024-09-07,3,13.6,14.3,15919,387700.0,24.35454488347258
2024-09-07,4,13.4,12.3,15509,340170.0,21.933715906892772
2024-09-07,5,13.0,14.3,15689,341640.0,21.775766460577476
2024-09-07,6,12.3,16.2,15959,383780.0,24.047872673726424
2024-09-07,7,11.9,15.1,15992,379340.0,23.720610305152576
2024-09-07,8,12.4,17.4,16695,539080.0,32.289907157831685
2024-09-07,9,13.4,17.9,16628,565540.0,34.01130623045466
2024-09-07,10,14.3,19.7,16779,662650.0,39.49281840395733
2024-09-07,11,15.1,22.2,16892,601700.0,35.62041202936301
2024-09-07,12,15.8,24.0,17312,601210.0,34.72793438077634
2024-09-07,13,15.2,27.0,17174,707390.0,41.189588913473855
2024-09-07,14,15.1,26.5,17039,678630.0,39.82804155173426
2024-09-07,15,15.1,27.8,17299,651040.0,37.63454534944216
2024-09-07,16,14.2,26.1,17422,685740.0,39.3605785788084
2024-09-07,17,13.8,27.5,18207,726900.0,39.92420497610809
2024-09-07,18,12.9,24.0,18583,801870.0,43.150729161061186
2024-09-07,19,11.9,20.9,18868,1082150.0,57.35372058511766
2024-09-07,20,11.2,20.2,18377,1001910.0,54.51978015998259
2024-09-07,21,10.6,19.6,17860,948500.0,53.10750279955207
2024-09-07,22,10.6,20.2,17038,575920.0,33.802089447118206
2024-09-07,23,10.0,21.9,16240,343260.0,21.136699507389164
2024-09-07,24,9.8,18.5,15690,209310.0,13.340344168260039
2024-09-08,1,9.6,16.3,15570,188120.0,12.082209377007064
2024-09-08,2,9.2,14.1,15303,188120.0,12.293014441612756
2024-09-08,3,9.1,16.3,15583,187630.0,12.040685362253738
2024-09-08,4,9.0,15.5,15510,187630.0,12.097356544165056
2024-09-08,5,8.8,14.1,15586,186160.0,11.944052354677275
2024-09-08,6,8.8,13.8,15706,186160.0,11.852795110148987
2024-09-08,7,9.0,15.9,16105,185670.0,11.528717789506365
2024-09-08,8,10.6,18.8,16503,187630.0,11.369447979155305
2024-09-08,9,12.7,23.4,16288,185180.0,11.36910609037328
2024-09-08,10,13.5,26.8,15862,184930.0,11.658681124700543
2024-09-08,11,15.2,30.4,15964,185570.0,11.624279629165622
2024-09-08,12,16.5,30.7,16256,189000.0,11.626476377952756
2024-09-08,13,17.5,31.8,16403,241890.0,14.746692678168628
2024-09-08,14,18.0,29.7,16810,334960.0,19.926234384295064
2024-09-08,15,18.5,30.7,16794,442480.0,26.34750506133143
2024-09-08,16,17.9,27.5,17121,478220.0,27.931779685766017
2024-09-08,17,17.9,25.1,17577,538000.0,30.608181145815553
2024-09-08,18,17.4,19.6,17996,832490.0,46.259724383196264
2024-09-08,19,16.9,15.7,17952,1040740.0,57.97348484848485
2024-09-08,20,15.3,13.0,17736,913000.0,51.47722147045557
2024-09-08,21,14.7,13.7,17681,762510.0,43.12595441434308
2024-09-08,22,14.3,12.9,16818,559560.0,33.2714948269711
2024-09-08,23,14.2,13.4,16442,493900.0,30.03892470502372
2024-09-08,24,14.3,14.2,15741,374590.0,23.797090400863986
2024-09-09,1,14.5,15.4,15561,193630.0,12.4432877064456
2024-09-09,2,14.1,15.9,15364,186770.0,12.156339494923197
2024-09-09,3,13.9,15.5,15216,187260.0,12.306782334384858
2024-09-09,4,13.8,15.2,15324,291140.0,18.998955886191595
2024-09-09,5,13.8,13.8,15407,388160.0,25.193743103783994
2024-09-09,6,13.4,12.5,16148,506250.0,31.350631657171167
2024-09-09,7,13.1,13.0,17136,755170.0,44.06921101774043
2024-09-09,8,13.8,13.5,17305,819540.0,47.35856688818261
2024-09-09,9,14.6,15.5,17402,961550.0,55.25514308700149
2024-09-09,10,15.7,14.8,17372,1027820.0,59.165323509095096
2024-09-09,11,17.2,14.5,17467,1036790.0,59.35707333829507
2024-09-09,12,18.9,13.4,17906,1132980.0,63.27376298447448
2024-09-09,13,17.3,14.3,18381,1287730.0,70.05766824438278
2024-09-09,14,16.6,11.7,18392,1418500.0,77.12592431491953
2024-09-09,15,17.9,8.7,18452,1410170.0,76.4236939085194
2024-09-09,16,18.3,9.1,18793,1455710.0,77.46022455169478
2024-09-09,17,18.6,8.2,19303,1808540.0,93.69217220121224
2024-09-09,18,18.0,11.3,19958,2206420.0,110.55316163944283
2024-09-09,19,17.5,9.7,19694,2298260.0,116.69848684878643
2024-09-09,20,16.1,11.4,19623,2311060.0,117.77302145441574
2024-09-09,21,15.8,13.1,18719,2013970.0,107.58961482985202
2024-09-09,22,15.0,12.1,17510,1420460.0,81.12278697886921
2024-09-09,23,14.4,10.9,16417,1186730.0,72.28665407808978
2024-09-09,24,14.0,10.6,15804,933590.0,59.07301948873703
2024-09-10,1,13.7,9.7,15355,797250.0,51.92119830674048
2024-09-10,2,13.1,8.4,15163,794340.0,52.38673085800963
2024-09-10,3,12.2,7.0,15173,833540.0,54.93574111909312
2024-09-10,4,11.6,6.4,15183,984460.0,64.83962326285977
2024-09-10,5,11.2,7.7,15438,1173600.0,76.02020987174504
2024-09-10,6,10.9,8.0,16574,1525910.0,92.06648968263545
